377;bunker;1097.00;15.63;1465.00;0.82;0
377;bunker;1063.00;16.20;1478.00;2.89;0
377;anti_air_building;1096.00;14.98;1476.00;3.05;0
377;nuclear_reactor;1089.00;15.07;1456.00;1.50;0
378;bunker;921.00;15.00;1579.00;5.28;0
378;bunker;921.00;14.80;1564.00;2.24;0
379;arms_factory;994.00;15.07;1550.00;0.31;0
379;industrial_complex;972.00;15.32;1570.00;5.05;0
379;industrial_complex;1014.00;15.63;1575.00;1.43;0
379;industrial_complex;982.00;14.75;1570.00;2.98;0
379;industrial_complex;1019.00;16.60;1527.00;3.49;0
379;air_base;1017.00;15.45;1553.00;2.89;0
379;bunker;1002.00;16.20;1571.00;3.50;0
379;bunker;971.00;15.15;1569.00;2.54;0
379;bunker;1012.00;16.30;1543.00;0.38;0
379;anti_air_building;992.00;15.40;1543.00;5.62;0
379;synthetic_refinery;1017.00;16.15;1539.00;5.72;0
379;nuclear_reactor;1001.00;15.90;1540.00;6.23;0
380;arms_factory;1050.00;10.65;1552.00;5.05;0
380;industrial_complex;1102.00;15.93;1558.00;2.98;0
380;industrial_complex;1051.00;9.50;1574.00;5.05;0
380;bunker;1068.00;13.32;1569.00;2.54;0
380;bunker;1063.00;9.88;1556.00;2.45;0
380;synthetic_refinery;1051.00;9.98;1578.00;3.56;0
381;bunker;1166.00;13.15;1626.00;0.39;0
381;bunker;1101.00;15.57;1626.00;3.05;0
381;bunker;1152.00;13.60;1625.00;0.89;0
381;anti_air_building;1103.00;14.80;1625.00;3.56;0
382;industrial_complex;1199.00;12.82;1559.00;1.94;0
382;bunker;1190.00;13.15;1554.00;2.45;0
382;bunker;1136.00;17.00;1557.00;0.39;0
385;industrial_complex;950.00;10.78;1643.00;0.39;0
385;bunker;971.00;13.18;1643.00;1.06;0
385;bunker;940.00;9.50;1650.00;1.06;0
385;bunker;893.00;10.07;1644.00;0.01;0
385;anti_air_building;952.00;10.70;1643.00;1.73;0
385;anti_air_building;933.00;10.05;1642.00;5.86;0
386;industrial_complex;927.00;15.28;1716.00;3.05;0
387;arms_factory;995.00;14.68;1646.00;1.34;0
387;arms_factory;1002.00;13.80;1662.00;4.61;0
387;air_base;1022.00;17.08;1641.00;1.50;0
387;bunker;1011.00;16.65;1645.00;3.56;0
387;bunker;998.00;13.85;1688.00;2.01;0
387;bunker;991.00;12.15;1715.00;4.67;0
387;bunker;994.00;12.23;1653.00;1.06;0
387;anti_air_building;989.00;12.88;1674.00;3.73;0
387;anti_air_building;1005.00;14.25;1675.00;1.56;0
387;nuclear_reactor;999.00;13.78;1682.00;3.63;0
388;arms_factory;1125.00;11.68;1700.00;2.45;0
388;arms_factory;1133.00;12.20;1704.00;5.11;0
388;industrial_complex;1082.00;12.80;1708.00;1.50;0
388;industrial_complex;1114.00;12.50;1709.00;5.62;0
388;bunker;1119.00;12.40;1716.00;1.06;0
388;bunker;1157.00;12.28;1706.00;3.73;0
388;bunker;1085.00;13.28;1709.00;4.59;0
388;bunker;1119.00;12.50;1704.00;4.24;0
388;synthetic_refinery;1171.00;12.50;1709.00;4.75;0
389;industrial_complex;1201.00;11.00;1716.00;3.56;0
389;anti_air_building;1287.00;10.10;1715.00;5.79;0
391;arms_factory;1310.00;10.73;1678.00;3.05;0
391;arms_factory;1321.00;11.30;1683.00;0.99;0
391;arms_factory;1340.00;10.50;1673.00;5.12;0
391;arms_factory;1334.00;10.50;1675.00;1.50;0
391;bunker;1326.00;11.00;1700.00;3.12;0
391;bunker;1315.00;10.60;1670.00;4.68;0
391;bunker;1322.00;11.00;1724.00;1.06;0
391;bunker;1359.00;10.40;1670.00;4.59;0
391;bunker;1363.00;11.20;1700.00;0.01;0
391;bunker;1330.00;11.15;1683.00;2.08;0
391;bunker;1355.00;11.25;1689.00;0.02;0
393;arms_factory;1471.00;9.75;1662.00;6.23;0
393;industrial_complex;1487.00;9.70;1660.00;1.06;0
393;bunker;1475.00;9.65;1643.00;4.68;0
393;bunker;1470.00;9.70;1669.00;5.35;0
393;bunker;1467.00;9.50;1638.00;1.73;0
394;arms_factory;1428.00;10.48;1652.00;2.61;0
394;industrial_complex;1405.00;11.07;1659.00;4.07;0
394;bunker;1421.00;10.75;1657.00;1.56;0
394;bunker;1430.00;10.30;1651.00;5.35;0
394;bunker;1400.00;11.20;1652.00;4.75;0
394;anti_air_building;1394.00;11.30;1663.00;1.73;0
394;anti_air_building;1420.00;10.80;1655.00;5.86;0
395;arms_factory;1409.00;10.10;1575.00;2.01;0
395;industrial_complex;1420.00;10.10;1561.00;4.68;0
395;bunker;1422.00;10.28;1573.00;3.63;0
395;bunker;1413.00;10.15;1580.00;1.57;0
395;bunker;1416.00;10.35;1580.00;3.80;0
395;bunker;1430.00;10.73;1566.00;0.53;0
395;bunker;1419.00;10.10;1555.00;1.73;0
395;bunker;1436.00;10.15;1577.00;2.14;0
395;anti_air_building;1418.00;10.55;1588.00;2.75;0
396;industrial_complex;1451.00;9.93;1573.00;3.12;0
396;industrial_complex;1466.00;10.70;1572.00;1.06;0
396;bunker;1443.00;10.53;1568.00;0.53;0
396;bunker;1453.00;9.88;1574.00;5.86;0
396;bunker;1470.00;10.78;1573.00;2.24;0
465;coastal_bunker;1772.00;10.18;1698.00;-3.93;0
466;arms_factory;1722.00;11.23;1751.00;3.87;0
466;arms_factory;1711.00;11.40;1743.00;4.98;0
466;industrial_complex;1649.00;10.75;1723.00;1.72;0
466;industrial_complex;1583.00;11.20;1791.00;4.38;0
466;industrial_complex;1588.00;9.85;1809.00;2.32;0
466;industrial_complex;1606.00;12.55;1762.00;0.16;0
466;industrial_complex;1635.00;9.73;1713.00;1.37;0
466;air_base;1589.00;12.30;1783.00;5.49;0
466;naval_base;1687.00;9.50;2042.00;-1.68;8930
466;naval_base;1769.00;9.57;1932.00;-2.99;8953
466;naval_base;1741.00;9.53;1971.00;-3.84;8953
466;bunker;1703.00;10.30;1899.00;0.84;0
466;bunker;1740.00;11.53;1834.00;3.50;0
466;bunker;1627.00;10.98;1738.00;2.90;0
466;bunker;1702.00;11.48;1795.00;6.07;0
466;bunker;1667.00;10.00;1761.00;6.17;0
466;bunker;1663.00;10.50;1793.00;2.46;0
466;bunker;1615.00;10.63;1792.00;5.12;0
466;bunker;1848.00;10.70;1779.00;5.13;0
466;bunker;1634.00;10.43;1710.00;0.56;0
466;coastal_bunker;1723.00;9.55;1983.00;-3.84;0
466;coastal_bunker;1758.00;9.50;1923.00;-2.99;0
466;coastal_bunker;1572.00;10.85;1769.00;-2.87;0
467;arms_factory;1285.00;10.03;1773.00;5.93;0
467;industrial_complex;1229.00;10.50;1780.00;5.49;0
467;industrial_complex;1260.00;10.10;1796.00;3.43;0
467;anti_air_building;1238.00;10.10;1786.00;1.44;0
467;anti_air_building;1233.00;10.18;1783.00;4.45;0
467;anti_air_building;1252.00;9.70;1803.00;0.84;0
469;arms_factory;1156.00;10.88;1823.00;4.38;0
469;arms_factory;1102.00;11.20;1789.00;0.76;0
469;arms_factory;1171.00;10.88;1774.00;0.16;0
469;arms_factory;1209.00;11.13;1812.00;1.37;0
469;arms_factory;1102.00;11.30;1779.00;5.49;0
469;industrial_complex;1189.00;10.53;1808.00;1.28;0
469;air_base;1152.00;10.70;1807.00;6.00;0
469;bunker;1138.00;11.00;1778.00;0.92;0
469;bunker;1142.00;10.80;1808.00;0.33;0
469;bunker;1190.00;11.00;1788.00;2.39;0
469;bunker;1185.00;10.90;1794.00;0.23;0
469;bunker;1211.00;10.20;1826.00;4.45;0
469;bunker;1110.00;11.20;1782.00;0.84;0
469;bunker;1103.00;10.95;1811.00;4.11;0
469;anti_air_building;1115.00;11.28;1814.00;6.07;0
469;anti_air_building;1192.00;10.57;1808.00;6.17;0
469;synthetic_refinery;1108.00;11.30;1773.00;4.01;0
470;arms_factory;1033.00;11.78;1843.00;2.32;0
470;arms_factory;976.00;12.00;1844.00;0.16;0
470;arms_factory;1061.00;11.15;1839.00;1.37;0
470;arms_factory;1040.00;12.40;1787.00;2.22;0
470;arms_factory;1054.00;11.85;1820.00;3.43;0
470;industrial_complex;1058.00;11.35;1826.00;1.28;0
470;industrial_complex;1006.00;13.07;1844.00;5.50;0
470;industrial_complex;1067.00;11.38;1806.00;1.88;0
470;industrial_complex;1018.00;11.28;1834.00;0.92;0
470;bunker;1001.00;11.80;1821.00;2.99;0
470;bunker;987.00;11.80;1881.00;2.39;0
470;bunker;1059.00;11.28;1824.00;1.44;0
470;bunker;1014.00;11.50;1822.00;0.84;0
470;bunker;1088.00;11.13;1815.00;3.50;0
470;bunker;1051.00;12.00;1798.00;6.16;0
470;bunker;1032.00;11.98;1831.00;4.11;0
470;anti_air_building;1072.00;11.10;1823.00;0.39;0
470;anti_air_building;1006.00;11.85;1817.00;3.06;0
470;synthetic_refinery;1069.00;11.80;1773.00;4.62;0
470;nuclear_reactor;973.00;11.65;1862.00;5.12;0
480;bunker;1222.00;10.90;1355.00;0.90;0
480;bunker;1218.00;11.80;1338.00;4.17;0
482;arms_factory;1142.27;12.80;1382.19;4.11;0
482;industrial_complex;1129.00;13.35;1374.00;4.62;0
482;air_base;1143.50;12.80;1377.63;0.90;0
482;bunker;1150.00;13.13;1379.00;2.97;0
482;bunker;1124.00;13.10;1389.00;0.46;0
482;nuclear_reactor;1123.00;13.00;1392.00;1.07;0
483;bunker;1107.00;13.43;1379.00;4.08;0
493;naval_base;1633.93;9.50;1042.78;-2.67;2547
493;naval_base;1676.37;9.40;1058.86;-2.42;0
493;coastal_bunker;1629.00;9.53;1038.00;-1.85;0
495;industrial_complex;1962.00;10.32;889.00;3.64;0
495;naval_base;1988.29;9.50;843.20;-3.89;0
495;bunker;1925.00;10.40;837.00;5.27;0
495;bunker;1992.00;10.03;870.00;3.36;0
495;bunker;1918.00;10.40;830.00;2.16;0
495;coastal_bunker;1990.00;9.50;848.00;0.93;0
495;coastal_bunker;1985.00;9.53;844.00;-3.69;0
495;dockyard;1990.00;9.50;846.00;0.93;0
497;arms_factory;2103.00;9.70;828.00;5.80;0
497;arms_factory;2123.00;9.70;824.00;2.69;0
497;industrial_complex;2105.00;9.70;818.00;5.36;0
497;naval_base;2147.50;9.50;824.49;-3.31;0
497;naval_base;2044.73;9.50;865.44;-3.39;0
497;naval_base;2109.56;9.50;839.76;-3.88;0
497;bunker;2030.00;9.70;855.00;1.65;0
497;bunker;2097.00;9.70;822.00;1.21;0
497;coastal_bunker;2126.00;9.55;828.00;-2.61;0
497;coastal_bunker;2109.00;9.60;837.00;-4.28;0
497;coastal_bunker;2154.00;9.57;824.00;-3.46;0
498;naval_base;2184.00;9.68;821.00;-3.14;0
498;coastal_bunker;2183.00;9.60;822.00;-3.14;0
499;arms_factory;2189.00;10.40;729.00;5.71;0
499;arms_factory;2203.00;10.40;726.00;0.63;0
499;bunker;2200.00;10.70;696.00;5.43;0
505;bunker;2051.00;10.10;712.00;1.21;0
506;arms_factory;1722.00;13.82;544.00;3.71;0
506;arms_factory;1718.00;18.58;577.00;4.91;0
506;arms_factory;1714.00;10.10;515.00;1.65;0
506;industrial_complex;1726.00;14.98;536.00;3.36;0
506;air_base;1728.00;21.08;562.00;1.21;0
506;naval_base;1712.00;9.50;525.00;-1.70;5330
506;naval_base;1711.00;9.50;554.00;-1.82;5330
506;bunker;1725.00;20.33;565.00;4.38;0
506;bunker;1720.00;12.40;529.00;0.77;0
506;coastal_bunker;1711.00;9.50;511.00;-1.70;0
506;dockyard;1711.00;9.50;516.00;-1.70;0
506;anti_air_building;1716.00;12.82;567.00;4.45;0
507;arms_factory;1705.00;10.43;81.00;4.91;0
507;industrial_complex;1729.00;9.50;59.00;3.87;0
507;naval_base;1734.00;9.50;37.00;-0.09;8760
507;naval_base;1692.00;9.68;86.00;-2.27;2533
507;naval_base;1677.00;9.50;101.00;-1.57;2533
507;naval_base;1699.00;9.50;53.00;-1.89;2532
507;bunker;1700.00;9.90;83.00;2.83;0
507;bunker;1729.00;9.50;43.00;1.28;0
507;coastal_bunker;1713.00;9.50;43.00;-0.38;0
507;coastal_bunker;1719.00;9.50;58.00;-1.39;0
507;coastal_bunker;1682.00;9.50;99.00;-1.57;0
507;coastal_bunker;1694.00;9.65;85.00;-1.01;0
507;coastal_bunker;1733.00;9.50;33.00;-0.09;0
508;bunker;1762.00;21.98;495.00;0.77;0
509;bunker;1819.00;10.90;508.00;4.38;0
512;arms_factory;1722.00;12.75;244.00;5.94;0
512;bunker;1716.00;12.98;260.00;3.50;0
512;anti_air_building;1751.00;11.75;266.00;5.64;0
682;arms_factory;1536.00;10.80;1724.00;6.26;0
682;arms_factory;1498.00;10.57;1747.00;0.48;0
682;industrial_complex;1371.00;11.18;1763.00;1.59;0
682;industrial_complex;1547.00;10.80;1734.00;5.81;0
682;industrial_complex;1506.00;12.70;1770.00;3.65;0
682;naval_base;1533.00;9.55;1786.00;-4.19;0
682;naval_base;1553.00;10.57;1766.00;-3.50;0
682;bunker;1512.00;10.68;1752.00;4.17;0
682;bunker;1549.00;10.78;1719.00;4.77;0
682;bunker;1539.00;11.38;1750.00;1.15;0
682;bunker;1505.00;12.25;1775.00;4.33;0
682;coastal_bunker;1564.00;10.07;1769.00;-3.50;0
682;coastal_bunker;1550.00;10.13;1768.00;-4.19;0
682;dockyard;1551.00;10.28;1767.00;-3.50;0
682;anti_air_building;1523.00;10.70;1731.00;5.95;0
682;nuclear_reactor;1525.00;10.85;1778.00;4.39;0
683;arms_factory;1396.00;10.40;1867.00;4.10;0
683;arms_factory;1268.00;9.90;2031.00;3.14;0
683;arms_factory;1391.00;10.70;1816.00;5.21;0
683;industrial_complex;1514.00;9.70;1833.00;1.59;0
683;industrial_complex;1389.00;10.50;1832.00;4.61;0
683;industrial_complex;1412.00;10.40;1873.00;5.81;0
683;industrial_complex;1285.00;10.80;1916.00;0.04;0
683;industrial_complex;1260.00;10.20;2001.00;1.60;0
683;naval_base;1482.00;9.60;1852.00;-3.03;8815
683;naval_base;1420.00;9.65;1887.00;-3.90;8815
683;naval_base;1356.00;9.75;1918.00;-4.09;451
683;naval_base;1398.00;9.93;1893.00;-4.15;8815
683;naval_base;1326.00;9.70;1945.00;-4.31;451
683;bunker;1407.00;10.40;1858.00;4.77;0
683;bunker;1340.00;10.13;1838.00;1.67;0
683;bunker;1313.00;10.40;1969.00;4.33;0
683;bunker;1289.00;10.80;1921.00;1.06;0
683;bunker;1278.00;10.80;1878.00;2.27;0
683;coastal_bunker;1352.00;9.95;1925.00;-4.09;0
683;coastal_bunker;1326.00;9.70;1955.00;-4.31;0
683;coastal_bunker;1465.00;9.55;1861.00;-3.90;0
683;coastal_bunker;1405.00;9.60;1891.00;-4.15;0
683;dockyard;1328.00;9.95;1935.00;-4.31;0
683;anti_air_building;1312.00;10.40;1929.00;1.83;0
683;anti_air_building;1245.00;11.00;1912.00;5.95;0
683;anti_air_building;1275.00;10.80;1948.00;1.23;0
683;synthetic_refinery;1313.00;10.60;1865.00;5.35;0
683;nuclear_reactor;1320.00;10.40;1882.00;4.39;0
687;naval_base;1890.95;9.40;987.67;-4.23;0
687;bunker;1892.00;9.70;985.00;3.72;0
687;coastal_bunker;1893.00;9.55;985.00;-3.93;0
332;rocket_site;1832.00;10.15;1896.00;1.26;0
370;rocket_site;1419.00;10.30;1439.00;5.77;0
381;rocket_site;1087.00;16.65;1634.00;4.79;0
382;rocket_site;1150.00;17.15;1560.00;2.73;0
391;rocket_site;1308.00;11.00;1696.00;0.74;0
395;rocket_site;1422.00;10.12;1562.00;3.91;0
466;rocket_site;1662.00;10.10;1931.00;3.71;0
470;rocket_site;1027.00;11.53;1859.00;2.07;0
488;rocket_site;1784.00;10.30;993.00;4.01;0
496;rocket_site;2121.00;11.38;628.00;2.98;0
507;rocket_site;1706.00;10.30;80.00;0.53;0
488;arms_factory;1787.00;10.45;989.00;1.63;0
504;bunker;1936.00;10.30;621.00;2.67;0
466;bunker;1671.00;10.60;1835.00;5.01;0
472;arms_factory;1151.00;10.57;2001.00;0.65;0
472;arms_factory;1169.00;11.43;1917.00;5.98;0
472;arms_factory;934.00;10.68;2031.00;2.72;0
472;arms_factory;982.00;10.60;2040.00;1.77;0
472;industrial_complex;1156.00;11.23;1976.00;3.32;0
472;industrial_complex;1109.00;10.65;1927.00;5.99;0
472;industrial_complex;944.00;11.00;2020.00;4.44;0
472;bunker;912.00;10.35;2046.00;2.88;0
472;bunker;1088.00;9.68;1931.00;4.94;0
472;bunker;1045.00;9.50;2004.00;2.78;0
472;bunker;1132.00;10.50;2032.00;6.06;0
472;bunker;1139.00;11.40;1926.00;2.44;0
472;bunker;1079.00;10.90;2000.00;5.45;0
472;bunker;1188.00;10.85;1892.00;4.51;0
472;anti_air_building;848.00;12.63;2033.00;0.89;0
472;anti_air_building;889.00;11.07;2031.00;0.28;0
472;rocket_site;1207.00;10.40;1975.00;0.89;0
472;nuclear_reactor;1124.00;11.30;1926.00;5.01;0
471;arms_factory;810.00;12.93;1984.00;4.13;0
471;arms_factory;789.00;11.90;1991.00;4.73;0
471;arms_factory;783.00;12.18;1999.00;1.46;0
471;industrial_complex;870.00;13.35;1887.00;4.13;0
471;industrial_complex;800.00;14.80;1998.00;0.52;0
471;industrial_complex;728.00;13.05;2011.00;4.64;0
471;industrial_complex;681.00;12.82;2000.00;2.58;0
471;bunker;818.00;12.73;1863.00;1.63;0
471;bunker;790.00;13.28;1891.00;2.14;0
471;bunker;875.00;13.55;1886.00;3.69;0
471;bunker;746.00;10.30;2046.00;1.53;0
471;bunker;823.00;13.10;1929.00;4.20;0
471;bunker;808.00;13.65;1994.00;0.58;0
471;bunker;801.00;13.20;1855.00;5.31;0
471;anti_air_building;791.00;13.95;2020.00;3.76;0
471;synthetic_refinery;814.00;14.05;1926.00;0.14;0
471;nuclear_reactor;841.00;13.80;1934.00;2.21;0
473;industrial_complex;920.00;12.48;1795.00;2.88;0
473;industrial_complex;912.00;11.95;1792.00;0.72;0
473;industrial_complex;885.00;12.50;1806.00;1.93;0
473;industrial_complex;884.00;12.73;1802.00;4.94;0
473;bunker;947.00;13.55;1803.00;3.90;0
473;bunker;878.00;12.23;1806.00;1.39;0
473;bunker;919.00;13.32;1808.00;5.52;0
473;rocket_site;927.00;13.65;1790.00;5.25;0
473;nuclear_reactor;886.00;12.45;1804.00;1.98;0
463;arms_factory;349.00;10.80;1980.00;1.84;0
463;arms_factory;370.00;10.78;1982.00;6.06;0
463;arms_factory;735.00;11.30;1899.00;3.91;0
463;arms_factory;477.00;12.90;2041.00;0.29;0
463;industrial_complex;587.00;13.85;2012.00;2.35;0
463;industrial_complex;485.00;13.07;2032.00;3.56;0
463;industrial_complex;380.00;10.48;2037.00;0.30;0
463;industrial_complex;412.00;13.13;2010.00;2.96;0
463;air_base;338.00;10.95;1996.00;3.46;0
463;bunker;274.00;10.75;2035.00;5.69;0
463;bunker;462.00;10.25;2009.00;0.01;0
463;bunker;484.00;12.32;2024.00;5.70;0
463;bunker;560.00;15.90;2007.00;4.74;0
463;bunker;408.00;13.78;1999.00;1.48;0
463;anti_air_building;543.00;11.18;2015.00;5.32;0
463;anti_air_building;433.00;11.88;2017.00;3.26;0
463;nuclear_reactor;297.00;10.90;2042.00;1.71;0
357;synthetic_refinery;1702.00;11.35;1636.00;1.90;0
332;radar_station;1844.00;9.55;1873.00;5.70;0
387;radar_station;1025.00;16.25;1650.00;4.92;0
391;radar_station;1350.00;10.50;1669.00;2.22;0
466;radar_station;1703.00;10.98;1848.00;4.57;0
467;radar_station;1270.00;9.70;1774.00;3.81;0
469;radar_station;1157.00;10.90;1797.00;1.18;0
470;radar_station;1011.00;11.38;1828.00;0.41;0
471;radar_station;776.00;12.32;1918.00;5.94;0
473;radar_station;914.00;12.40;1776.00;6.24;0
683;radar_station;1363.00;9.60;1901.00;1.53;0
463;fuel_silo;264.00;10.30;2002.00;5.52;0
467;fuel_silo;1283.00;10.00;1779.00;0.96;0
469;fuel_silo;1102.00;11.10;1819.00;5.69;0
470;fuel_silo;1077.00;11.10;1826.00;3.63;0
471;fuel_silo;731.00;13.10;1977.00;4.13;0
472;fuel_silo;1031.00;10.80;2024.00;2.07;0
473;fuel_silo;897.00;11.78;1794.00;2.58;0
505;fuel_silo;2041.00;10.20;700.00;5.11;0
506;fuel_silo;1729.00;15.57;526.00;4.51;0
682;fuel_silo;1526.00;10.70;1736.00;0.67;0
683;fuel_silo;1250.00;10.95;1908.00;4.89;0
496;arms_factory;2109.00;11.65;626.00;6.06;0
496;industrial_complex;2120.00;11.30;627.00;5.10;0
496;bunker;2089.00;11.95;614.00;4.06;0
505;arms_factory;2066.00;10.03;738.00;4.06;0
505;industrial_complex;2057.00;9.80;779.00;2.51;0
505;industrial_complex;2066.00;10.00;742.00;3.72;0
276;supply_node;1554.00;9.80;1652.00;2.34;0
276;supply_node;1573.00;10.60;1661.00;0.36;0
332;supply_node;1825.00;10.80;1892.00;5.37;0
357;supply_node;1702.00;10.80;1631.00;3.36;0
357;supply_node;1677.00;11.40;1632.00;0.73;0
357;supply_node;1691.00;11.70;1629.00;0.27;0
358;supply_node;1643.00;12.03;1631.00;6.06;0
358;supply_node;1654.00;11.35;1631.00;1.68;0
370;supply_node;1423.00;10.40;1443.00;3.09;0
373;supply_node;1367.00;11.48;1544.00;0.45;0
373;supply_node;1348.00;11.75;1547.00;1.87;0
375;supply_node;1328.00;10.15;1421.00;2.87;0
375;supply_node;1309.00;10.07;1420.00;3.05;0
376;supply_node;1117.00;14.90;1472.00;4.80;0
377;supply_node;1043.00;15.43;1478.00;0.45;0
377;supply_node;1072.00;15.48;1472.00;1.45;0
377;supply_node;1092.00;15.85;1476.00;2.17;0
378;supply_node;922.00;14.98;1573.00;1.64;0
378;supply_node;921.00;14.93;1560.00;1.67;0
379;supply_node;984.00;14.73;1569.00;5.56;0
379;supply_node;1012.00;15.45;1562.00;2.17;0
379;supply_node;1013.00;16.38;1530.00;2.10;0
380;supply_node;1035.00;10.80;1565.00;4.80;0
380;supply_node;1058.00;9.50;1572.00;2.10;0
381;supply_node;1148.00;13.50;1624.00;0.69;0
381;supply_node;1171.00;13.40;1623.00;2.87;0
381;supply_node;1126.00;14.60;1624.00;2.10;0
382;supply_node;1147.00;17.50;1552.00;3.58;0
382;supply_node;1178.00;13.35;1553.00;5.75;0
382;supply_node;1117.00;14.93;1552.00;1.64;0
385;supply_node;894.00;10.35;1641.00;4.99;0
385;supply_node;947.00;9.60;1648.00;1.18;0
385;supply_node;922.00;10.30;1643.00;1.83;0
385;supply_node;971.00;13.45;1642.00;2.89;0
387;supply_node;1009.00;15.50;1661.00;4.57;0
387;supply_node;990.00;11.82;1662.00;0.87;0
387;supply_node;991.00;13.95;1684.00;0.41;0
388;supply_node;1137.00;12.25;1708.00;3.36;0
388;supply_node;1169.00;12.43;1710.00;4.76;0
388;supply_node;1088.00;12.90;1708.00;2.89;0
388;supply_node;1113.00;13.05;1702.00;0.65;0
391;supply_node;1361.00;10.57;1681.00;0.41;0
391;supply_node;1357.00;11.18;1700.00;0.65;0
391;supply_node;1309.00;11.00;1711.00;4.30;0
391;supply_node;1335.00;11.15;1697.00;0.19;0
391;supply_node;1329.00;10.60;1677.00;5.71;0
393;supply_node;1480.00;9.85;1662.00;0.65;0
393;supply_node;1484.00;10.90;1643.00;5.71;0
394;supply_node;1415.00;10.80;1651.00;1.83;0
394;supply_node;1401.00;11.23;1656.00;1.67;0
395;supply_node;1407.00;10.03;1571.00;0.96;0
395;supply_node;1417.00;10.10;1559.00;3.54;0
395;supply_node;1434.00;10.10;1578.00;5.71;0
395;supply_node;1432.00;11.40;1565.00;2.36;0
395;supply_node;1419.00;10.40;1584.00;1.90;0
395;supply_node;1422.00;10.28;1573.00;1.14;0
396;supply_node;1447.00;10.13;1569.00;3.54;0
396;supply_node;1460.00;10.53;1570.00;5.71;0
463;supply_node;277.00;10.30;2007.00;4.71;0
463;supply_node;505.00;12.68;2028.00;2.77;0
466;supply_node;1599.00;12.45;1784.00;0.60;0
466;supply_node;1646.00;10.63;1721.00;4.64;0
466;supply_node;1698.00;10.98;1772.00;5.35;0
466;supply_node;1759.00;10.80;1890.00;3.49;0
466;supply_node;1614.00;11.10;1725.00;4.18;0
466;supply_node;1708.00;10.90;1827.00;3.42;0
466;supply_node;1642.00;10.40;1782.00;1.55;0
466;supply_node;1695.00;10.07;1925.00;5.59;0
466;supply_node;1646.00;10.25;1833.00;0.33;0
466;supply_node;1578.00;10.20;1739.00;1.73;0
466;supply_node;1632.00;9.80;1958.00;2.43;0
466;supply_node;1611.00;10.00;1851.00;2.73;0
467;supply_node;1237.00;10.30;1773.00;2.01;0
467;supply_node;1268.00;9.95;1784.00;5.66;0
